source_section,website_product_name,top_products_pcode_reference_only,products_json_code,status,suggested_lookup_code,candidate_lookup_code,lookup_source,match_score,matched_product_name,matched_category,matched_price,matched_unit,matched_open_price,matched_product_id,active_lookup_count,products_json_code_lookup_count,products_json_code_matches_suggested
Vegetables,ANISEED/FENNEL EACH,,1912,safe,1912,1912,exact_active_db_name,1,ANISEED/FENNEL EACH,Vegetables,2.69,each,0,aa444d62-8050-4661-90b5-73032cd80164,1,1,yes
Vegetables,ARTICHOKE SPIKE EA,,1932,safe,1932,1932,exact_active_db_name,1,ARTICHOKE SPIKE EA,Vegetables,2.99,each,0,bf547270-300f-4208-9b79-06abf52b0b8b,1,1,yes
Vegetables,ASIAN VEGE BUNCH,,1552,safe,1552,1552,exact_active_db_name,1,ASIAN VEGE BUNCH,Vegetables,2.99,each,0,0b8309c4-f12c-4efa-9068-290cc4619db1,1,1,yes
Vegetables,ASPARAGUS BABY,,9335147000035,safe,9335147000035,9335147000035,exact_active_db_name,1,ASPARAGUS BABY,Vegetables,3.99,each,0,e774a665-690f-41b9-a70d-51b13074c3f2,1,1,yes
Vegetables,ASPARAGUS BUNCH,,1042,safe,1042,1042,exact_active_db_name,1,ASPARAGUS BUNCH,Vegetables,4.99,each,0,ae3e411f-4524-4dbc-bec0-07e96b2947ce,1,1,yes
Vegetables,BABY BEETROOT,,9317466311283,safe,9317466311283,9317466311283,exact_active_db_name,1,BABY BEETROOT,Vegetables,3.99,each,0,0125e4b4-bf92-4de2-943a-415890e1772d,1,1,yes
Vegetables,BABY COS TWIN PACK,,9350336000009,safe,9350336000009,9350336000009,exact_active_db_name,1,BABY COS TWIN PACK,Vegetables,3.99,each,0,621cebaf-9738-4c61-bcf1-5a160d4edca9,1,1,yes
Vegetables,BABY COZ TWIN,,9335567000028,safe,9335567000028,9335567000028,exact_active_db_name,1,BABY COZ TWIN,Vegetables,3.99,each,0,00f77f84-b394-462b-90a2-e7b5cc4cd690,1,1,yes
Vegetables,BABY CUCUMBERS,,9317645000663,safe,20201,20201,exact_active_db_name,1,Baby Cucumbers,Vegetables,3.99,each,0,69be04c8-fa53-4382-8f2d-e72078a19df5,1,1,no
Vegetables,BAYLEAF 15G,,9329539000024,safe,9329539000024,9329539000024,exact_active_db_name,1,BAYLEAF 15G,Vegetables,2.99,each,0,c63b2242-ad01-4612-8a32-4326cc6786c0,1,1,yes
Vegetables,BEAN SPROUTS,,9321410000024,safe,9321410000024,9321410000024,exact_active_db_name,1,BEAN SPROUTS,Vegetables,2.99,each,0,cf05c014-c40f-4b23-bb23-946bd511983c,1,1,yes
Vegetables,BEANS FRESH,,744,safe,744,744,exact_active_db_name,1,(S) BEANS FRESH,Vegetables,5.99,each,0,6811d5da-9482-408a-b3b1-cdfaa1dc802e,1,1,yes
Vegetables,BEANS FRESH  KG,,1051,safe,1051,1051,exact_active_db_name,1,BEANS FRESH KG,Vegetables,12.99,kg,0,0c5149a0-605a-4cb9-8740-6c4df5e2b980,1,1,yes
Vegetables,BEETROOT BUNCH,,1142,safe,1142,1142,exact_active_db_name,1,BEETROOT BUNCH,Vegetables,4.99,each,0,ddcb65fe-0fc1-4492-b3d9-859f5696fa2b,1,1,yes
Vegetables,BEETROOT KG,,1141,safe,1141,1141,exact_active_db_name,1,BEETROOT KG,Vegetables,4.99,kg,0,536a0a60-2531-440f-ad97-1fd962c2ad1c,1,1,yes
Vegetables,BOTTLE GOURD KG,,9123,safe,9123,9123,exact_active_db_name,1,BOTTLE GOURD KG,Vegetables,4.99,kg,0,b71f830a-b361-465e-b142-5fdb4951f993,1,1,yes
Vegetables,BROCCOLI KG,,1161,safe,990017,990017,exact_active_db_name,1,Broccoli KG,Broccoli,4.59,kg,0,demo-prod-broccoli,1,1,no
Vegetables,BROCCOLINI BUNCH,,1602,safe,9350336000375,9350336000375,exact_active_db_name,1,BROCCOLINI BUNCH,Vegetables,3.99,each,0,39e2524d-700c-4688-bede-b5a2f5fb2b63,1,1,no
Vegetables,BROCCOLINI BUNCH,,9350336000375,safe,9350336000375,9350336000375,exact_active_db_name,1,BROCCOLINI BUNCH,Vegetables,3.99,each,0,39e2524d-700c-4688-bede-b5a2f5fb2b63,1,1,yes
Vegetables,BROCCOLINI BUNCH,,9317948000582,safe,9350336000375,9350336000375,exact_active_db_name,1,BROCCOLINI BUNCH,Vegetables,3.99,each,0,39e2524d-700c-4688-bede-b5a2f5fb2b63,1,1,no
Vegetables,BRUSSEL SPROUTS KG,,1171,safe,1171,1171,exact_active_db_name,1,BRUSSEL SPROUTS KG,Vegetables,12.99,kg,0,91fc0113-5ab8-47c7-918b-a0ef09da660a,1,1,yes
Vegetables,CABBAGE CHINESE  EA,,1202,safe,1202,1202,exact_active_db_name,1,CABBAGE CHINESE EA,Vegetables,1.49,each,0,82288c2b-6e70-4702-b352-fb422ceb526e,1,1,yes
Vegetables,CABBAGE DRUM HEAD EA,,1222,safe,1222,1222,exact_active_db_name,1,CABBAGE DRUM HEAD EA,Vegetables,3.99,each,0,7caeb57e-a439-403c-8f77-ebb105346819,1,1,yes
Vegetables,CABBAGE RED EA,,1282,safe,1282,1282,exact_active_db_name,1,CABBAGE RED EA,Vegetables,3.99,each,0,d8a905ed-8fbd-4e12-85c3-950da61231b1,1,1,yes
Vegetables,CABBAGE SUGAR  EA,,1312,safe,1312,1312,exact_active_db_name,1,CABBAGE SUGAR EA,Vegetables,2.99,each,0,809fa3cb-ba45-4eb4-8484-77b96858c97f,1,1,yes
Vegetables,CABBAGE SUGARLOAF WHOLE,,9366562155451,safe,9366562155451,9366562155451,exact_active_db_name,1,CABBAGE SUGARLOAF WHOLE,Vegetables,2.99,each,0,0127ad3f-31d5-472c-971c-6bb38bb51569,1,1,yes
Vegetables,CAPSCIUM YELLOW,,1351,safe,1351,1351,exact_active_db_name,1,CAPSCIUM YELLOW,Vegetables,8.99,kg,0,b7257e76-210e-4072-92e5-ddba374207d9,1,1,yes
Vegetables,CAPSICUM GREEN KG,,1341,safe,1341,1341,exact_active_db_name,1,CAPSICUM GREEN KG,Vegetables,7.99,kg,0,6bac872a-acf3-4b88-a4ce-01e41cfcb7e4,1,1,yes
Vegetables,CAPSICUM RED KG,,1331,safe,1331,1331,exact_active_db_name,1,CAPSICUM RED KG,Vegetables,5.99,kg,0,de44b913-36d3-430b-b77d-a5b334f582eb,1,1,yes
Vegetables,CAPSICUM TRAY KG,,796,safe,796,796,exact_active_db_name,1,(S) CAPSICUM TRAY KG,Vegetables,1.49,kg,0,1a815f6a-f612-4eda-aa1d-241e679d6671,1,1,yes
Vegetables,CARROTS BAG,,1374,safe,1374,1374,exact_active_db_name,1,CARROTS BAG,Vegetables,2.69,each,0,268ee582-2a32-4479-a581-d2d22fb55d1f,1,1,yes
Vegetables,CARROTS BAG 1 KG,,9321406000021,safe,9321406000021,9321406000021,exact_active_db_name,1,CARROTS BAG 1 KG,Vegetables,2.69,each,0,a4822b0e-6a66-41ed-a544-d8ab5e3b8e44,1,1,yes
Vegetables,CARROTS KG,,1371,safe,1371,1371,exact_active_db_name,1,CARROTS KG,Vegetables,3.69,kg,0,5057ce6a-cd16-4817-a1bf-603ab7afd203,1,1,yes
Vegetables,CAULIFLOWER EA,,1412,safe,1412,1412,exact_active_db_name,1,CAULIFLOWER EA,Vegetables,1.49,each,0,77a7009d-68f3-4d0d-b064-cf1726ed678a,1,1,yes
Vegetables,CELERIAC EA,,1452,safe,1452,1452,exact_active_db_name,1,CELERIAC EA,Vegetables,7.89,each,0,3e6eefbd-6184-4b0e-a254-6f020c31a9e9,1,1,yes
Vegetables,CELERY,,1472,safe,1472,1472,exact_active_db_name,1,CELERY,Vegetables,2.99,each,0,dba53d71-9979-4b45-98e9-dea0dd8ad552,1,1,yes
Vegetables,CELERY 1/2 BUNCH,,1482,safe,1482,1482,exact_active_db_name,1,CELERY 1/2 BUNCH,Vegetables,1.99,each,0,6530476e-814d-42df-a082-30f0665158be,1,1,yes
Vegetables,CHERRY TOMATOES 250G,,9300633607333,safe,9369999026677,9369999026677,exact_active_db_name,1,CHERRY TOMATOES 250G,Fruit,3.99,each,0,7a3bb914-6fd7-485f-b529-19b4173c7cec,1,1,no
Vegetables,CHERRY TOMATOES 250G,,9317948001718,safe,9369999026677,9369999026677,exact_active_db_name,1,CHERRY TOMATOES 250G,Fruit,3.99,each,0,7a3bb914-6fd7-485f-b529-19b4173c7cec,1,1,no
Vegetables,CHERRY TOMATOES 250G 363,,9317948012363,safe,9317948012363,9317948012363,exact_active_db_name,1,CHERRY TOMATOES 250G 363,Vegetables,3.99,each,0,a6e76643-aee9-427b-ad25-c7186815616a,1,1,yes
Vegetables,CHILLI BIRDS EYE,,742,safe,742,742,exact_active_db_name,1,(S) CHILLI BIRDS EYE,Vegetables,39.99,each,0,ca320c2f-a591-43f7-b2e6-407e07b6c781,1,1,yes
Vegetables,CHILLI HOT KG,,1511,safe,1511,1511,curated_produce_alias,1,Red Chilli,Vegetables,12.9,kg,0,389f4b73-0fb6-48e0-aa3a-947a7068f06e,1,1,yes
Vegetables,CHILLI SWEET KG,,1541,safe,1541,1541,curated_produce_alias,1,Green Sweet (Banana),Vegetables,9.99,kg,0,a85cef40-a7a9-420b-9eaf-db946a9a7ea6,1,1,yes
Vegetables,CHILLIES GREEN KG,,1521,safe,1521,1521,curated_produce_alias,1,Green Chilli,Vegetables,0,kg,1,17471777-ab0b-4eae-a91b-479f37589438,1,1,yes
Vegetables,CHOI SUM  BUNCH,,5653,safe,5653,5653,exact_active_db_name,1,CHOI SUM BUNCH,Vegetables,3.79,each,0,76964ed2-c272-4297-9561-39b2fa36d12a,1,1,yes
Vegetables,CHOKOES KG,,1701,safe,1701,1701,exact_active_db_name,1,CHOKOES KG,Vegetables,6.99,kg,0,b61a3dec-083e-4845-9d94-7efbb1bd82f7,1,1,yes
Vegetables,CORN EACH,,1722,safe,1722,1722,exact_active_db_name,1,CORN EACH,Vegetables,0.99,each,0,3e7263ab-a537-4696-81e8-e33caefd9e24,1,1,yes
Vegetables,COS LETTUCE,,9338340001892,safe,9338340001892,9338340001892,exact_active_db_name,1,Cos Lettuce,Lettuces,4.99,each,0,262c2a44-c9d9-4019-a754-4aebf992a451,1,1,yes
Vegetables,CUCUMBER BABY TRAY 250G,,9317948000742,safe,9317948000742,9317948000742,exact_active_db_name,1,CUCUMBER BABY TRAY 250G,Vegetables,3.99,each,0,df7d6920-24e3-45c6-bdde-f4bbd76db323,1,1,yes
Vegetables,CUCUMBER BUCKET,,9113,safe,9113,9113,exact_active_db_name,1,CUCUMBER BUCKET,Vegetables,1.99,each,0,e80add1e-42c3-4250-a486-b9ee69d0543a,1,1,yes
Vegetables,CUCUMBER CONTINENTAL EA,,1762,safe,1762,1762,exact_active_db_name,1,CUCUMBER CONTINENTAL EA,Vegetables,1.99,each,0,08162733-de50-47bc-9833-432aa5d3736e,1,1,yes
Vegetables,CUCUMBER LEBANESE  KG,,1781,safe,1781,1781,exact_active_db_name,1,CUCUMBER LEBANESE KG,Vegetables,5.89,kg,0,920c49fe-f50c-4df5-bf66-dbbc06f9010a,1,1,yes
Vegetables,CUCUMBER TELEGRAPH EA,,80687465323,safe,80687465323,80687465323,exact_active_db_name,1,CUCUMBER TELEGRAPH EA,Vegetables,3.99,each,0,bae0388a-1a74-446a-ae59-5c0a68c18554,1,1,yes
Vegetables,EGGPLANT BABY KG,,1811,safe,1811,1811,exact_active_db_name,1,EGGPLANT BABY KG,Vegetables,9.99,kg,0,fdd8a036-5367-4b6b-b440-bfcd36c97c07,1,1,yes
Vegetables,EGGPLANT KG,,1801,safe,1801,1801,exact_active_db_name,1,EGGPLANT KG,Vegetables,5.99,kg,0,d06f4d6c-e13a-4ba2-a419-887ea0b7316f,1,1,yes
Vegetables,EGGPLANT THAI KG,,1831,safe,1831,1831,exact_active_db_name,1,EGGPLANT THAI KG,Vegetables,9.89,kg,0,4ef80ebf-a639-4d88-b1cc-0ed0dc9a6d82,1,1,yes
Vegetables,ENOKI MUSHROOM 100G,,9336109000940,safe,9336109000940,9336109000940,exact_active_db_name,1,ENOKI MUSHROOM 100G,Vegetables,3.99,each,0,de2f7d2c-cdea-41e1-af45-aeb7d3da878b,1,1,yes
Vegetables,ESHALLOTS BUNCH,,2772,safe,2772,2772,exact_active_db_name,1,ESHALLOTS BUNCH,Vegetables,1.99,each,0,156d0ddd-2c68-46df-ba67-b253e1b77fdd,1,1,yes
Vegetables,FRESH GARLIC BAGS,,9313551054080,safe,9313551054080,9313551054080,exact_active_db_name,1,FRESH GARLIC BAGS,Vegetables,4.99,each,0,7583771c-6f66-42cd-a627-0b638d69be10,1,1,yes
Vegetables,FRESH GARLIC BAGS,,9327863000017,safe,9313551054080,9313551054080,exact_active_db_name,1,FRESH GARLIC BAGS,Vegetables,4.99,each,0,7583771c-6f66-42cd-a627-0b638d69be10,1,1,no
Vegetables,GARLIC  KG,,1851,safe,1851,1851,exact_active_db_name,1,GARLIC KG,Vegetables,28.9,kg,0,0c86ef83-ca6b-4839-9f10-123885c08ecf,1,1,yes
Vegetables,GARLIC AUSTRALIAN KG,,729,safe,729,729,exact_active_db_name,1,(S) GARLIC AUSTRALIAN KG,Vegetables,28.9,kg,0,a4c79193-8bcd-4223-b53b-0d2cd6024d29,1,1,yes
Vegetables,GARLIC BAG,,8033737422687,safe,20210,20210,exact_active_db_name,1,Garlic Bag,Garlic,4.99,each,0,497dd7e9-cfbc-46bb-abc3-f4c75b6a9f82,1,1,no
Vegetables,GARLIC BAG,,9327072004103,safe,20210,20210,exact_active_db_name,1,Garlic Bag,Garlic,4.99,each,0,497dd7e9-cfbc-46bb-abc3-f4c75b6a9f82,1,1,no
Vegetables,GARLIC BAG,,9329521000131,safe,20210,20210,exact_active_db_name,1,Garlic Bag,Garlic,4.99,each,0,497dd7e9-cfbc-46bb-abc3-f4c75b6a9f82,1,1,no
Vegetables,GARLIC SHOOTS BUNCH,,1892,safe,1892,1892,exact_active_db_name,1,GARLIC SHOOTS BUNCH,Vegetables,3.89,each,0,9205b59e-eb22-43bf-a360-281a271a83d4,1,1,yes
Vegetables,GINGER KG,,1861,safe,1861,1861,exact_active_db_name,1,GINGER KG,Vegetables,34.99,kg,0,151c477c-5bd3-4a33-baea-758978dac278,1,1,yes
Vegetables,GRAPE TOMATO,,9369998207527,safe,9369998207527,9369998207527,exact_active_db_name,1,GRAPE TOMATO,Vegetables,3.99,each,0,f77563b0-c39d-4bfc-b3a7-753e7f9cfe76,1,1,yes
Vegetables,GRAPE TOMATO PUNNET,,9332102000246,safe,9332102000246,9332102000246,exact_active_db_name,1,GRAPE TOMATO PUNNET,Vegetables,1.99,each,0,75ea19d8-8cf7-4a86-ba0a-c1f9172b7281,1,1,yes
Vegetables,GRAPE TOMATOES 250G,,9359918000000,safe,9359918000000,9359918000000,exact_active_db_name,1,GRAPE TOMATOES 250G,Vegetables,4.99,each,0,2a309c7f-611e-43b8-9a3b-e713c4097424,1,1,yes
Vegetables,JACOBS EGG CAGE 800G,,9332022008001,safe,9332022008001,9332022008001,exact_active_db_name,1,JACOBS EGG CAGE 800G,Vegetables,8.99,each,0,price-list-9332022008001,1,1,yes
Vegetables,JAP PUMPKIN OUTSIDE  KG,,2721,safe,20226,20226,loose_active_db_name,1,Jap Pumpkin,Pumpkins,2.49,kg,0,p-kb-pg33-jap,1,1,no
Vegetables,KALE BUNCH,,2212,safe,2212,2212,exact_active_db_name,1,KALE BUNCH,Vegetables,3.99,each,0,d8fc4e82-79cb-41c1-b4aa-d8d5ed15032c,1,1,yes
Vegetables,KALFRESH SWEETCORN 500G,,9321406620014,safe,9321406620014,9321406620014,exact_active_db_name,1,KALFRESH SWEETCORN 500G,Vegetables,5.99,each,0,0096eba0-6c89-4372-b2ed-0945709f7959,1,1,yes
Vegetables,KG FRESH GALANGAL,,785,safe,785,785,exact_active_db_name,1,(S) KG FRESH GALANGAL,Vegetables,15.5,kg,0,6ecdff66-9b3a-402b-8efe-0ffeda94c8e2,1,1,yes
Vegetables,KG FRESH GINGER,,784,safe,784,784,exact_active_db_name,1,(S) KG FRESH GINGER,Vegetables,34.99,kg,0,ba70bd92-a06f-4645-bd89-41722d76083a,1,1,yes
Vegetables,KG FRESH TUMERIC,,786,safe,786,786,exact_active_db_name,1,(S) KG FRESH TUMERIC,Vegetables,15.9,kg,0,adb66d51-90e4-4c8a-817e-02508a56fd0b,1,1,yes
Vegetables,KG HOT GREEN CHILLI,,782,safe,782,782,exact_active_db_name,1,(S) KG HOT GREEN CHILLI,Vegetables,19.99,kg,0,478f304f-2d6c-4bc2-bc0d-2fb30161f7af,1,1,yes
Vegetables,KG JALAPENO CHILLI,,783,safe,783,783,exact_active_db_name,1,(S) KG JALAPENO CHILLI,Vegetables,29.99,kg,0,a274d148-55b8-4b10-aa2c-3695acf9cf20,1,1,yes
Vegetables,KG JALAPENO CHILLI,,7831,safe,783,783,exact_active_db_name,1,(S) KG JALAPENO CHILLI,Vegetables,29.99,kg,0,a274d148-55b8-4b10-aa2c-3695acf9cf20,1,1,no
Vegetables,KYOGLE GARLIC,,9335682007469,safe,9335682007469,9335682007469,exact_active_db_name,1,KYOGLE GARLIC,Vegetables,7.99,each,0,5ff830b3-1677-4056-882f-bd36376ba3c8,1,1,yes
Vegetables,LEEK BUNCH,,2232,safe,2232,2232,exact_active_db_name,1,LEEK BUNCH,Vegetables,3.49,each,0,d700302d-0c90-4fe8-bfdf-303cffe529aa,1,1,yes
Vegetables,LETTUCE COS EACH,,2272,safe,2272,2272,exact_active_db_name,1,LETTUCE COS EACH,Vegetables,3.99,each,0,96003ca0-4907-4df4-8c60-b4a91356054c,1,1,yes
Vegetables,LETTUCE FANCY EA,,2362,safe,20117,20117,loose_active_db_name,1,Fancy Lettuce,Lettuces,3.99,each,0,daf02aa0-9015-4887-95f4-5401a7599724,1,1,no
Vegetables,LETTUCE ICEBERG EA,,2252,safe,2252,2252,exact_active_db_name,1,LETTUCE ICEBERG EA,Vegetables,1.49,each,0,d2279c07-edc1-439b-85d2-67d703e029e3,1,1,yes
Vegetables,LETTUCE RADICCHIO EA,,2312,safe,2312,2312,exact_active_db_name,1,LETTUCE RADICCHIO EA,Vegetables,6.99,each,0,a4d51798-f46f-40d8-a1d6-2935b419ffd3,1,1,yes
Vegetables,LIVING SPROUTS 250G,,9319055888121,safe,9319055888121,9319055888121,exact_active_db_name,1,LIVING SPROUTS 250G,Vegetables,3.99,each,0,b3a21c67-cabf-421b-89fa-f20e0dbf0f7e,1,1,yes
Vegetables,LYCHEES 400G,,9360250000276,safe,9360250000276,9360250000276,exact_active_db_name,1,LYCHEES 400G,Vegetables,5.99,each,0,3f29359e-dfe1-42a8-8cec-219532b24d68,1,1,yes
Vegetables,MEDLEY MIX 200G,,793618111939,safe,793618111939,793618111939,exact_active_db_name,1,MEDLEY MIX 200G,Vegetables,3.99,each,0,908c49ec-8d80-4e86-b47f-429887359370,1,1,yes
Vegetables,MEDLEY TOM MIX,,9355981000046,safe,9355981000046,9355981000046,exact_active_db_name,1,MEDLEY TOM MIX,Vegetables,3.99,each,0,19f2549c-7b75-4735-a8d2-946111cf70f1,1,1,yes
Vegetables,MINI ROMAS 250G,,9358963000072,safe,9358963000072,9358963000072,exact_active_db_name,1,MINI ROMAS 250G,Vegetables,3.99,each,0,eff7a3df-e085-44a8-a075-81eef3eaf90d,1,1,yes
Vegetables,MUNG BEANS,,9321410000000,safe,9321410000000,9321410000000,exact_active_db_name,1,MUNG BEANS,Vegetables,3.89,each,0,65124644-a6bb-48e5-b4ff-ccb419ab66fd,1,1,yes
Vegetables,MUSHROOM CUPS KG,,2371,safe,2371,2371,exact_active_db_name,1,MUSHROOM CUPS KG,Vegetables,14.9,kg,0,b9f317e4-e67c-49bc-901a-bbdcb7c66b5f,1,1,yes
Vegetables,MUSHROOM FLAT KG,,2381,safe,20130,20130,loose_active_db_name,1,Flat Mushroom,Mushrooms,14.9,kg,0,p-kb-pg30-flat-mush,1,1,no
Vegetables,MUSHROOM SWISS BROWN KG,,2351,safe,2351,2351,exact_active_db_name,1,MUSHROOM SWISS BROWN KG,Vegetables,16.9,kg,0,78d28e52-47c8-4909-a339-ad74047810f9,1,1,yes
Vegetables,MUSHROOMS FIELD 400GM,,789,safe,789,789,exact_active_db_name,1,MUSHROOMS FIELD 400GM,Vegetables,4.5,each,0,0ad8e3c7-2379-483d-8c3c-a3b832d3e15d,1,1,yes
Vegetables,OKRA KG,,773,safe,773,773,exact_active_db_name,1,(S) OKRA KG,Vegetables,12.9,kg,0,cca1c3f9-a70f-40ff-8877-bb69c8d51597,1,1,yes
Vegetables,ONION BAG 2 KG,,2454,safe,2454,2454,exact_active_db_name,1,ONION BAG 2 KG,Vegetables,3.99,kg,0,74f8c38f-1b71-4de2-b489-aae07456df8c,1,1,yes
Vegetables,ONIONS BROWN 1  KG BAG,,2414,safe,2414,2414,exact_active_db_name,1,ONIONS BROWN 1 KG BAG,Vegetables,2.99,kg,0,85d1a8b6-dbd6-4f32-930e-718e180b4ef1,1,1,yes
Vegetables,ONIONS BROWN KG,,2411,safe,4663,4663,loose_active_db_name,1,Brown Onion,Onions,2.99,kg,0,p-open-pg31-btn1,1,1,no
Vegetables,ONIONS PICKLING BAG 1KG,,2434,safe,20209,20209,loose_active_db_name,1,Pickling Onion Bag 1kg,Onions,3.49,each,0,f3f52d9a-d588-4fb8-9e6c-470c08df7e49,1,1,no
Vegetables,ONIONS SALAD/SPANISH KG,,2441,safe,2441,2441,curated_produce_alias,1,Onion Red,Vegetables,4.99,kg,0,p-kb-pg31-btn2,1,1,yes
Vegetables,ONIONS SPANISH 1KG BAG,,2444,safe,2444,2444,exact_active_db_name,1,ONIONS SPANISH 1KG BAG,Vegetables,2.99,each,0,abab59ed-64ef-4977-bd3b-b5147b6dd402,1,1,yes
Vegetables,ONIONS SPRING BUNCH,,2452,safe,2452,2452,loose_active_db_name,1,Spring Onion Bunch,Vegetables,5.99,each,0,p-kb-pg31-btn7,1,1,yes
Vegetables,ONIONS WHITE KG,,2421,safe,2421,2421,exact_active_db_name,1,ONIONS WHITE KG,Vegetables,7.99,kg,0,4192a568-4941-41b5-bb17-7dde8708b704,1,1,yes
Vegetables,ORANGE CHERRY TOMATO 200G,,9369998087471,safe,9369998087471,9369998087471,exact_active_db_name,1,ORANGE CHERRY TOMATO 200G,Vegetables,4.99,each,0,473fbb47-1ba1-4ba5-8462-23d7b1b9fdef,1,1,yes
Vegetables,OUTSIDE BUTTERNUT PUMPKIN,,3681,safe,20229,20229,loose_active_db_name,1,Butternut Pumpkin,Pumpkins,2.49,kg,0,p-kb-pg33-butternut,1,1,no
Vegetables,OUTSIDE JARRA PUMPKIN KG,,91231,safe,91231,91231,exact_active_db_name,1,OUTSIDE JARRA PUMPKIN KG,Vegetables,0.99,kg,0,0531efee-5214-4110-bf80-ef5a3cc4b0c4,1,1,yes
Vegetables,PARSNIP KG,,2471,safe,2471,2471,exact_active_db_name,1,PARSNIP KG,Vegetables,12.99,kg,0,9f747a5b-6926-4735-b35e-c779aa189709,1,1,yes
Vegetables,PEAS FRESH KG,,2481,safe,2481,2481,exact_active_db_name,1,PEAS FRESH KG,Vegetables,14.99,kg,0,95b1a92a-94fa-4acb-9e71-f7a8a99bbe7e,1,1,yes
Vegetables,PERFECTION QUKES 250G,,9317948013483,safe,9317948013483,9317948013483,exact_active_db_name,1,PERFECTION QUKES 250G,Vegetables,3.99,each,0,fb3fcc1d-f136-4d94-88af-f24b5984b0fe,1,1,yes
Vegetables,POTATOES BRUSHED  KG,,2521,safe,20154,20154,loose_active_db_name,1,Brushed Potatoes,Potatoes,2.99,kg,0,p-kb-pg32-brushed,1,1,no
Vegetables,POTATOES BRUSHED 3KG,,25221,safe,20158,20158,curated_produce_alias,1,Potato Bag 3kg,Potatoes,5.99,each,0,p-kb-pg32-potato-bag,1,1,no
Vegetables,POTATOES CHATS 1KG BAG,,2764,safe,2764,2764,loose_active_db_name,1,Chat Potatoes 1kg Bag,Potatoes,4.89,each,0,p-kb-pg32-btn2,1,1,yes
Vegetables,POTATOES DUTCH KG,,2534,review_recommended,2534,2534,best_active_db_name_match,0.8,Dutch Cream Potatoes,Potatoes,7.99,kg,0,p-kb-pg32-btn5,1,1,yes
Vegetables,POTATOES KIPFLER KG,,2531,safe,2531,2531,loose_active_db_name,1,Kipfler Potatoes,Potatoes,7.99,kg,0,f212c8ff-a290-4f5b-91cc-1f52239e568d,1,1,yes
Vegetables,POTATOES LGE SWEET GOLD  KG,,2571,safe,2571,2571,exact_active_db_name,1,POTATOES LGE SWEET GOLD KG,Vegetables,3.99,kg,0,194641eb-38a8-44d4-9943-6a19469e8c4b,1,1,yes
Vegetables,POTATOES RED CHATS 1KG BAG,,2544,safe,20157,20157,loose_active_db_name,1,Red Chat Potatoes 1kg Bag,Potatoes,4.89,each,0,p-kb-pg32-chat,1,1,no
Vegetables,POTATOES SWEET RED KG,,2551,safe,20223,20223,loose_active_db_name,1,Red Sweet Potato,Sweet Potatoes,6.99,kg,0,p-open-pg34-btn1,1,1,no
Vegetables,POTATOES SWEET WHITE KG,,2581,safe,2581,2581,exact_active_db_name,1,POTATOES SWEET WHITE KG,Vegetables,6.99,kg,0,10cd8906-2c55-4e3e-9d25-3ee5b6dc4baa,1,1,yes
Vegetables,POTATOES WASHED KG,,2511,safe,2511,2511,loose_active_db_name,1,Potatoes Washed,Potatoes,5.59,kg,0,p-potato,1,1,yes
Vegetables,PUMPKIN BUTTERNUT CUT KG,,2671,safe,20229,20229,loose_active_db_name,1,Butternut Pumpkin,Pumpkins,2.49,kg,0,p-kb-pg33-butternut,1,1,no
Vegetables,PUMPKIN BUTTERNUT KG,,2661,safe,20229,20229,loose_active_db_name,1,Butternut Pumpkin,Pumpkins,2.49,kg,0,p-kb-pg33-butternut,1,1,no
Vegetables,PUMPKIN JAP CUT KG,,2941,safe,20226,20226,loose_active_db_name,1,Jap Pumpkin,Pumpkins,2.49,kg,0,p-kb-pg33-jap,1,1,no
Vegetables,PUMPKIN JAP KG,,2931,safe,20226,20226,loose_active_db_name,1,Jap Pumpkin,Pumpkins,2.49,kg,0,p-kb-pg33-jap,1,1,no
Vegetables,PUMPKIN JARRA CUT KG,,2631,safe,2559,2559,loose_active_db_name,1,Jarra Pumpkin,Pumpkins,2.49,kg,0,p-open-pg33-btn2,1,1,no
Vegetables,PUMPKIN JARRA KG,,2621,safe,2559,2559,loose_active_db_name,1,Jarra Pumpkin,Pumpkins,2.49,kg,0,p-open-pg33-btn2,1,1,no
Vegetables,RADISH LONG WHITE KG,,2711,safe,2711,2711,exact_active_db_name,1,RADISH LONG WHITE KG,Vegetables,3.89,kg,0,5f0a24f5-f809-495c-b570-0159db87e554,1,1,yes
Vegetables,RADISH PKT EA,,9347361000005,safe,9347361000005,9347361000005,exact_active_db_name,1,RADISH PKT EA,Vegetables,3.29,each,0,cf7044f3-672e-46de-9e46-07c4c9ead084,1,1,yes
Vegetables,RADISH RED BUNCH,,2701,safe,2701,2701,exact_active_db_name,1,RADISH RED BUNCH,Vegetables,2.99,each,0,6df02409-9b1c-462e-87e1-cfc758ad99d4,1,1,yes
Vegetables,RED GRAPE TOMATO 200G,,9317948006997,safe,9317948006997,9317948006997,exact_active_db_name,1,RED GRAPE TOMATO 200G,Vegetables,3.99,each,0,4c715d38-cf37-4c0e-97ca-22370dba3bf5,1,1,yes
Vegetables,REDUCED TO CLEAR,,713,safe,713,713,exact_active_db_name,1,REDUCED TO CLEAR,Vegetables,0.99,each,0,2d227aaf-a848-49fb-b885-b6e445b2c95d,1,1,yes
